Disease name:	Carcinoma, Hepatocellular
miRNA_name	PMID	Description	Causality
hsa-mir-200a	29291025	tissue miR-9, miR-21, miR-22, miR-29c, miR-34a, miR-34c, miR-155, miR-199a, miR-200a, miR-203, miR-221 and blood miR-21, miR-148a, miR-192, miR-224 demonstrate significantly prognostic value	NO
hsa-mir-200b	18942116	miR-200b: Down-regulation during hepatocarcinogenesis induced by a methyl-deficient diet	NO
hsa-mir-200b	22370893	Enhancer of zeste homolog 2 (EZH2) epigenetically silences multiple tumor suppressor miRNAs (miR-139-5p, miR-125b, miR-101, let-7c, and miR-200b) to promote liver cancer metastasis.	NO
hsa-mir-200b	23222811	Epigenetic activation of the MiR-200 family contributes to H19-mediated metastasis suppression in hepatocellular carcinoma	NO
hsa-mir-200b	26919246	Forced expression of microRNA-200b in HCC cells dramatically repressed proliferation, colony formation, cell cycle progression, and invasion.	YES
hsa-mir-200b	26986232	Upregulated miR鈥?00b expression in HepG2 cells led to a decrease in DNMT3a expression levels, and an inhibition of cell proliferation.	YES
hsa-mir-200b	22868917	MicroRNA-200a and -200b Mediated Hepatocellular Carcinoma Cell Migration Through the Epithelial to Mesenchymal Transition Markers.	NO
hsa-mir-200b	23760980	MicroRNA-200a/b influenced the therapeutic effects of curcumin in hepatocellular carcinoma (HCC) cells.	NO
hsa-mir-200b	25909223	MiR-200b/200c/429 subfamily negatively regulates Rho/ROCK signaling pathway to suppress hepatocellular carcinoma metastasis.	YES
hsa-mir-200b	28383782	The miR-200b-ZEB1 circuit regulates diverse stemness of human hepatocellular carcinoma.	YES
hsa-mir-200b	28695771	MicroRNA-200b suppresses the invasion and migration of hepatocellular carcinoma by downregulating RhoA and circRNA_000839.	YES
hsa-mir-200b	25811030	These results highlight the potential implications of pretreatment miRNAs expression profiling in prediction of the patients' response to TACE treatment in liver cancer.	NO
hsa-mir-200c	23222811	Epigenetic activation of the MiR-200 family contributes to H19-mediated metastasis suppression in hepatocellular carcinoma	NO
hsa-mir-200c	20619223	miR-200c:Hsa-miR-141 and hsa-miR-200c, microRNAs that promote epithelial phenotypes, had significantly higher levels in non-hepatic epithelial tumors	NO
hsa-mir-200c	24135722	Simultaneous silencing of miR-200c and miR-141 was likely to be responsible for the development of HCC-BDTT via ZEB1-directed EMT activation and Sec25a-mediated secretome.	NO
hsa-mir-200c	25909223	MiR-200b/200c/428 subfamily negatively regulates Rho/ROCK signaling pathway to suppress hepatocellular carcinoma metastasis.	YES
hsa-mir-200c	28609841	MiR-200c-5p suppresses proliferation and metastasis of human hepatocellular carcinoma (HCC) via suppressing MAD2L1.	YES
hsa-mir-200c	22213236	down-regulated in HCC tissues.	NO
hsa-mir-200c	26940140	Expression of miR-200c and miR-34a in the RFA group was significantly lower than that in the non-RFA group	NO
hsa-mir-202	24704686	miR-202 suppresses cell proliferation in human hepatocellular carcinoma by downregulating LRP6 post-transcriptionally.	YES
hsa-mir-202	22027761	This miRNA was down-regulated in HepG2 cells treated with BJA32515.	NO
hsa-mir-203	19843643	miR-203:miR-124 and miR-203 are epigenetically silenced tumor-suppressive microRNAs in hepatocellular carcinoma.	NO
hsa-mir-203	28271214	Long non-coding RNA UCA1 regulates the expression of Snail2 by miR-203 to promote hepatocellular carcinoma progression.	NO
hsa-mir-203	21786180	miR-203 expression predicts outcome after liver transplantation for hepatocellular carcinoma in cirrhotic liver.	NO
hsa-mir-203	28100026	miR-203 inhibits augmented proliferation and metastasis of hepatocellular carcinoma residual in the promoted regenerating liver.	NO
hsa-mir-203	29906128	MicroRNA-203 Increases Cell Radiosensitivity via Directly Targeting Bmi-1 in Hepatocellular Carcinoma.	NO
hsa-mir-203	22886454	miR-203 inhibits proliferation of hepatocellular carcinoma cells by targeting survivin.	YES
hsa-mir-203	28781949	miR-203a-3p.1 targets IL-24 to modulate hepatocellular carcinoma cell growth and metastasis.	YES
hsa-mir-203	29291025	tissue miR-9, miR-21, miR-22, miR-29c, miR-34a, miR-34c, miR-155, miR-199a, miR-200a, miR-203, miR-221 and blood miR-21, miR-148a, miR-192, miR-224 demonstrate significantly prognostic value	NO
hsa-mir-203	19360909	miR-203: up-regulated in HCC compared to benign hepatocellular tumors	NO
hsa-mir-203a	26210453	Downregulation of miRNA-30c and miR-204a is associated with hepatitis C virus core protein-induced epithelial-mesenchymal transition in normal hepatocytes and hepatocellular carcinoma cells.	NO
hsa-mir-203a	27780730	miR-203a is involved in HBx-induced inflammation by targeting Rap1a.	YES
hsa-mir-204	28720061	The long non-coding RNA MALAT1 promotes the migration and invasion of hepatocellular carcinoma by sponging miR-204 and releasing SIRT1.	NO
hsa-mir-204	23282077	MiR-16, miR-30a, Let-7e and miR-204 were identified as key miRNA regulators contributed to HCC metastasis.	NO
hsa-mir-204	24833879	MiR-204-3p acts on its potential target gene, FN1, and inhibits its expression, thus blocking the adhesion function of FN1 in promoting the growth of TECs.	YES
hsa-mir-204	27748572	miR-204-5p targeting SIRT1 regulates hepatocellular carcinoma progression.	NO
hsa-mir-204	26710269	These results elucidate that the miR-192/-204-HOTTIP axis might be an important molecular pathway during hepatic cell tumorigenesis. Our data in clinical HCC samples highlight miR-192, miR-203 and HOTTIP with prognostic and potentially therapeutic implications.	NO
hsa-mir-204	25652855	Growth inhibition of human hepatocellular carcinoma by miRNA-204 via down-regulation of Bcl-2 and Sirt1 expression.	NO
hsa-mir-204	28746200	Promising significance of the association of miR-204-5p expression with clinicopathological features of hepatocellular carcinoma	NO
hsa-mir-205	22167321	The authors demonstrate that miR-146a, miR-99b and miR-205, induced in HCC1937 BRCA1-expressing cells, bind and regulate TRAF2 gene. In addition, re-expression of miR-146a, miR-99b or miR-205 in HCC1937 BRCA1-null cells was sufficient to modulate NF-ж╩B activity.	NO
hsa-mir-205	24462768	MiR-205 modulates abnormal lipid metabolism of hepatoma cells via targeting acyl-CoA synthetase long-chain family member 1 (ACSL1) mRNA.	NO
hsa-mir-205	24576478	Involvement of cholesterol in hepatitis B virus X protein-induced abnormal lipid metabolism of hepatoma cells via up-regulating miR-205-targeted ACSL4.	NO
hsa-mir-205	26129839	MicroRNA-205 regulates ubiquitin specific peptidase 7 protein expression in hepatocellular carcinoma cells.	NO
hsa-mir-205	30008920	MicroRNA-205 is downregulated in hepatocellular carcinoma and inhibits cell growth and metastasis via directly targeting vascular endothelial growth factor A.	YES
hsa-mir-205	22027761	This miRNA was up-regulated in HepG2 cells treated with BJA32515.	NO
hsa-mir-206	25391771	miR-30c-5p, miR-223-3p, miR-302c-3p and miR-17-9p could be used as novel non-invasive biomarkers of HCV-positive HCC in very early, even at cirrhosis stage of liver disease.	NO
hsa-mir-206	24919811	MicroRNA-206 overexpression promotes apoptosis, induces cell cycle arrest and inhibits the migration of human hepatocellular carcinoma HepG2 cells.	YES
hsa-mir-206	25436301	miRNA-206 could not only be useful as a novel biomarker but also serve as a potential target for gene therapy of HCC.	YES
hsa-mir-208	26169693	miR-208-3p promotes hepatocellular carcinoma cell proliferation and invasion through regulating ARID2 expression.	YES
hsa-mir-208a	22027761	This miRNA was down-regulated in HepG2 cells treated with BJA32515.	NO
hsa-mir-208b	22027761	This miRNA was down-regulated in HepG2 cells treated with BJA32515.	NO
hsa-mir-20a	18688024	miR-20a: Elevated expression of the miR-17-92 polycistron and miR-21 contributes to the malignant phenotype	NO
hsa-mir-20a	15944709	loss of heterozygosity of this cluster	YES
hsa-mir-20a	27313460	growth of HepG2 cells in the miR-20a mimics group was significantly inhibited	YES
hsa-mir-20a	24358224	Global assessment of Antrodia cinnamomea-induced microRNA alterations in hepatocarcinoma cells.	NO
hsa-mir-20a	24876719	miR-106b-25/miR-17-92 clusters: polycistrons with oncogenic roles in hepatocellular carcinoma.	NO
hsa-mir-20a	26231474	MiR-17-95 cluster promotes hepatocarcinogenesis.	NO
hsa-mir-20a	26232302	MiR-17-94 cluster promotes hepatocarcinogenesis.	NO
hsa-mir-20a	26233130	MiR-17-93 cluster promotes hepatocarcinogenesis.	NO
hsa-mir-20a	28904393	MicroRNA pharmacogenomics based integrated model of miR-17-92 cluster in sorafenib resistant HCC cells reveals a strategy to forestall drug resistance.	NO
hsa-mir-20a	27748919	MicroRNA-20a-5p targets RUNX3 to regulate proliferation and migration of human hepatocellular cancer cells.	YES
hsa-mir-20a	28378640	Bioinformatics prediction and experimental validation of microRNA-20a targeting Cyclin D1 in hepatocellular carcinoma.	NO
hsa-mir-20a	28537677	Targeting of miR-20a against CFLAR to potentiate TRAIL-induced apoptotic sensitivity in HepG2 cells.	NO
hsa-mir-20a	23594563	Our findings suggest miR-20a may represent a novel potential therapeutic target and biomarker for survival of HCC patients	YES
hsa-mir-20a	25393367	The HDACi SAHA epigenetically upregulates MICA expression through regulating the expression of miR-17-92 cluster and MCM7 in hepatoma, thus enhancing the sensitivity of HCC to natural killer cell-mediated lysis. This novel mechanism of action provides promise for HDACi in therapy of HCC.	NO
hsa-mir-20a	26031366	MiR-20a induces HCC cell radioresistance by activating the PTEN/PI3K/Akt pathway, which suggests that miR-20a/PTEN/PI3K/Akt might represent a target of investigation for developing effective therapeutic strategies against HCC.	NO
hsa-mir-20a	26233958	Our findings demonstrate an important role of the miR-17-92 cluster in hepatocarcinogenesis and suggest the possibility of targeting this pivotal miRNA cluster for potential therapy.	YES
hsa-mir-20a	19360909	miR-20: involve	NO
hsa-mir-20a	16331254	overexpression	NO
hsa-mir-20b	26612965	The whole study suggests that miR-20b, HIF-1α, and VEGF serve as a potential therapeutic agent for hepatocellular carcinoma.	NO
hsa-mir-20b	19360909	miR-20: involve	NO
hsa-mir-20b	16331254	overexpression	NO
hsa-mir-21	21749846	In the 10-patient group, plasma microRNA-21 levels significantly diminished after surgery compared with the pre-operative values (p=0.0125). Plasma microRNA-21 level in the 126 patients with hepatocellular carcinoma was significantly higher than in patients with chronic hepatitis and healthy volunteers (p<0.0001, p<0.0001, respectively). ROC analysis of plasma microRNA-21 yielded an AUC of 0.773 with 61.1% sensitivity and 83.3% specificity when differentiating hepatocellular carcinoma from chronic hepatitis, and an AUC of 0.953 with 87.3% sensitivity and 92.0% specificity when differentiating hepatocellular carcinoma from healthy volunteers.	NO
hsa-mir-21	22105822	We identified a microRNA panel (miR-122, miR-192, miR-21, miR-223, miR-26a, miR-27a and miR-801) that provided a high diagnostic accuracy of HCC (AUC = 0.864 and 0.888 for training and validation data set, respectively). The satisfactory diagnostic performance of the microRNA panel persisted regardless of disease status (AUCs for Barcelona Clinic Liver Cancer stages 0, A, B, and C were 0.888, 0.888, 0.901, and 0.881, respectively). The microRNA panel can also differentiate HCC from healthy (AUC = 0.941), chronic hepatitis B (AUC = 0.842), and cirrhosis (AUC = 0.884), respectively.	NO
hsa-mir-21	24697119	Serum miR-16, let-7f, and miR-21 are related with the biological behavior of HCC, which means that they could be considered as the potential indicators to estimate the tumor size or the recurrence of HCC.	NO
hsa-mir-21	24963487	Expression of serum exosomal microRNA-21 in human hepatocellular carcinoma.	NO
hsa-mir-21	25973032	Significance of serum microRNA-21 in diagnosis of hepatocellular carcinoma (HCC):clinical analyses of patients and an HCC rat model.	NO
hsa-mir-21	26114756	Our current findings suggested that circulating miR-21 can serve as a potential co-biomarker for early-stage HCC diagnosis. Thorough large-scale studies are needed to confirm the generalizability of our findings.	NO
hsa-mir-21	29215815	Combination of plasma miRNA-21, -26a, and -29a-3p expression could predict early TACE refractoriness in patients with TACE-treated HCC	NO
hsa-mir-21	30065664	Extracellular Vesicle-Associated mir-21 and mir-144 Are Markedly Elevated in Serum of Patients With Hepatocellular Carcinoma.	NO
hsa-mir-21	18223217	increased	NO
hsa-mir-21	18688024	miR-21: Elevated expression of the miR-17-92 polycistron and miR-21 contributes to the malignant phenotype	NO
hsa-mir-21	21229610	Our results indicate that serum miR-21, miR-122 and miR-223 are elevated in patients with HCC or chronic hepatitis and these miRNAs have strong potential to serve as novel biomarkers for liver injury but not specifically for HCC.	NO
hsa-mir-21	22403344	Serum miR-15b, miR-21, miR-130b and miR-183 highly expressed in tumours. Combined miR-15b and miR-130b demonstrated as a classifier for HCC detection, yielding a receiver operating characteristic curve area of 0.98 (98.2% sensitivity and 91.5% specificity).	NO
hsa-mir-21	29291025	tissue miR-9, miR-21, miR-22, miR-29c, miR-34a, miR-34c, miR-155, miR-199a, miR-200a, miR-203, miR-221 and blood miR-21, miR-148a, miR-192, miR-224 demonstrate significantly prognostic value	NO
hsa-mir-21	30127924	Serum exosomal microRNA-122 and microRNA-21 as predictive biomarkers in transarterial chemoembolization-treated hepatocellular carcinoma patients.	NO
hsa-mir-21	26282675	microRNA-21 knockdown led to increased HBP1 and p53 and subsequently reduced lipogenesis and delayed G1/S transition, and the additional treatment of HBP1-siRNA antagonised the effect of microRNA-21-ASO, suggesting that HBP1 mediated the inhibitory effects of microRNA-21-ASO on both hepatic lipid accumulation and hepatocarcinogenesis.	YES
hsa-mir-21	27793160	Overexpression of microRNA-21 strengthens stem cell-like characteristics in a hepatocellular carcinoma cell line.	YES
hsa-mir-21	20018759	A set of 12 miRNAs (including miR-21, miR-221/222, miR-34a, miR-519a, miR-93, miR-96, and let-7c) was linked to disease progression from normal liver through cirrhosis to full-blown HCC	NO
hsa-mir-21	20447717	microRNA-21:MicroRNA-21 acts as an oncomir through multiple targets in human hepatocellular carcinoma	NO
hsa-mir-21	21298008	recurence related	NO
hsa-mir-21	23442323	Thyroid hormone regulation of miR-21 enhances migration and invasion of hepatoma	NO
hsa-mir-21	24060847	The manipulation of one or more of these miRNAs could be an important approach for the improved management of paclitaxel therapy.	NO
hsa-mir-21	24112539	MicroRNA-21 promotes hepatocellular carcinoma HepG2 cell proliferation through repression of mitogen-activated protein kinase-kinase 3.	NO
hsa-mir-21	24358224	Global assessment of Antrodia cinnamomea-induced microRNA alterations in hepatocarcinoma cells.	NO
hsa-mir-21	24759835	In human HCC, COX-2 mRNA but not COX-2 protein levels are associated with expression levels of angiogenic factors. MiR-21 levels are not associated with angiogenic molecules. MiR-16 and miR-101 levels do not correlate with COX-2 mRNA and protein levels.	NO
hsa-mir-21	24845419	Dehydroepiandrosterone-induces miR-21 transcription in HepG2 cells through estrogen receptor β and androgen receptor.	NO
hsa-mir-21	25447674	I3C could function as a miR-21 regulator, leading to repression of the PTEN/AKT pathway and opening a new avenue for eradication of drug-resistant cells, thus potentially helping to improve the therapeutic outcome in patients diagnosed with HCC.	NO
hsa-mir-21	25720799	High-Mobility Group Box 1 Promotes Hepatocellular Carcinoma Progression through miR-21-Mediated Matrix Metalloproteinase Activity.	NO
hsa-mir-21	25969534	Dehydroepiandrosterone Activation of G-protein-coupled Estrogen Receptor Rapidly Stimulates MicroRNA-21 Transcription in Human Hepatocellular Carcinoma Cells.	NO
hsa-mir-21	26060089	Our results demonstrate that cisplatin inhibits the growth of HCC, possibly through the induction of G1 cell cycle arrest and apoptosis through the alteration of microRNA expression.	NO
hsa-mir-21	26296971	miRNA-7/21/109 contribute to HBx-induced hepatocellular carcinoma progression through suppression of maspin.	NO
hsa-mir-21	26400524	This study revealed a novel miR-21/miR-183-SOCS6 axis that might play an important role in modulating cell growth and invasion of HCC cells.	NO
hsa-mir-21	28529584	Anti-microRNA-21/221 and microRNA-199a transfected by ultrasound microbubbles induces the apoptosis of human hepatoma HepG2 cells.	NO
hsa-mir-21	29538313	our analysis identified novel miR-21 targets that are likely to play a causal role in hepatocarcinogenesis	NO
hsa-mir-21	30377095	we unveiled how HBV is deciphering the cellular miRNAs like miR-26a, miR-15a, miR-16-1, miR-148a, miR-132, miR-122, miR-34a, miR-21, miR-29a, miR-222 and miR-199a/b-3p to modulate the Wnt/FZD/β-catenin signaling pathway and develop HCC	NO
hsa-mir-21	22322403	miR-21 promotes migration and invasion by the miR-21-PDCD4-AP-1 feedback loop in human hepatocellular carcinoma.	YES
hsa-mir-21	23684551	MicroRNA-21 suppresses PTEN and hSulf-1 expression and promotes hepatocellular carcinoma progression through AKT/ERK pathways.	YES
hsa-mir-21	24098708	our results demonstrate that miR-21-3p functions as a tumor suppressor by directly targeting both MAT2A and MAT2B, indicating its therapeutic potential in HCC.	YES
hsa-mir-21	24633222	Hepatitis B virus induces cell proliferation via HBx-induced microRNA-21 in hepatocellular carcinoma by targeting programmed cell death protein4 (PDCD4) and phosphatase and tensin homologue (PTEN).	YES
hsa-mir-21	25687183	MicroRNA-21 promotes cell proliferation in human hepatocellular carcinoma partly by targeting HEPN1.	YES
hsa-mir-21	26210448	MiR-21 promoted proliferation and migration in hepatocellular carcinoma through negative regulation of Navigator-3.	YES
hsa-mir-21	27261510	Here, we demonstrated that TNF伪 stimulation induced transcriptional downregulation of MSH2, a member of the mismatch repair family, via NF-魏B-dependent miR-21 expression in hepatocytes.	NO
hsa-mir-21	27571873	HBx-induced miR-21 suppresses cell apoptosis in hepatocellular carcinoma by targeting interleukin-12.	YES
hsa-mir-21	29253196	miR-122 participates in the regulation of HCC cell apoptosis through modulating the miR-21-targeted programmed cell death 4 (PDCD4) signal pathway	YES
hsa-mir-21	24939570	Our results provide new insights into the complexity of EPC-HCC interactions and indicate that anticancer therapies targeting either the MCP-1 released from angiogenic EPCs or the miR-21 biogenesis in HCC cells may prevent the malignant progression of primary tumours.	NO
hsa-mir-21	25428915	targeting this signaling pathway would be helpful as a therapeutic strategy for the reversal of chemoresistance in HCC.	NO
hsa-mir-21	25544773	Targeting microRNA-21 enhances the effect of chemotherapeutic drugs, thereby suggesting that microRNA-21 suppression in combination with HAIC may be a novel approach for HCC treatment.	NO
hsa-mir-21	26311740	We conclude that miR-21 participates in the acquired resistance of sorafenib by suppresing autophagy through the Akt/PTEN pathway. MiR-21 could serve as a therapeutic target for overcoming sorafenib resistance in the treatment of HCC.	NO
hsa-mir-21	26427512	The results show that miR-21 degradation can decrease the viability of cells, mainly by induction of apoptosis and necrosis. These findings suggest that degradation of miR-21 could be used as a novel approach in treatment of HCC. 	YES
hsa-mir-21	19711427	Real-time reverse transcription polymerase chain reaction (RT-PCR) analysis demonstrated up-regulation of oncogenic miR-155, miR-221/222, and miR-21 and down-regulation of the most abundant liver-specific miR-122 at early stages of hepatocarcinogenesis.	NO
hsa-mir-21	22174818	Although miR-222, miR-223 or miR-21 were significantly up- or down-regulated between HCC patients and healthy controls, no significant difference was observed in the levels of these miRNAs between HBV patients without and with HCC. MiR-122 in serum was significantly higher in HCC patients than healthy controls (p<0.001). More importantly, it was found that the levels of miR-122 were significantly reduced in the post-operative serum samples when compared to the pre-operative samples. Although serum miR-122 was also elevated in HBV patients with HCC comparing with those without HCC, the difference was at the border line (p=0.043).	NO
hsa-mir-21	25775917	The down-expression of miR-431 is partially responsible for a series of clinicopathological features which may be tightly correlated with the progression of HCC. Thus, expression of miR-431 may be proposed as a new factor in association with the progression of HCC.	NO
hsa-mir-21	26222667	These results demonstrated that p53 is responsible for the anti-tumor effect of BA through up-regulation of p66(shc) and miR-21 and down-regulation of Sod2 expression, leading to mitochondrial ROS accumulation and apoptosis. The p53-p66(shc)/miR-21-Sod2 signaling is critical for BA-inhibited tumor growth and cancer cell proliferation.	NO
hsa-mir-21	19120703	In some cases, aberrantly expressed miRNAs could be linked to cancer-associated pathways, indicating a direct role in liver tumourigenesis. For example, up-regulation of mir-221 and mir-21 could promote cell cycle progression, reduce cell death and favour angiogenesis and invasion.	NO
hsa-mir-21	22714032	the expression of miR-21, miR-221, miR-222 and miR-199a showing characteristic alterations in hepatocellular carcinoma also displayed deregulated expressions in these two early stages.	NO
hsa-mir-21	25150373	The results of the present study suggested miR-21 expression level could be a novel potential biomarker for HCC prognosis.	NO
hsa-mir-21	26231037	Systematic and integrative analysis of published datesets that compared the miRNA expression profiles between hepatocellular carcinoma (HCC) tissue and paired adjacent noncancerous liver tissue was performed to determine candidate HCC associated miRNAs. 	NO
hsa-mir-21	27874954	The anti-cancer effects of cisplatin on hepatic cancer are associated with modulation of miRNA-21 and miRNA-122 expression.	NO
hsa-mir-21	19360909	miR-21: up-regulated in HCC compared to benign hepatocellular tumors	NO
hsa-mir-21	22027761	This miRNA was up-regulated in HepG2 cells treated with BJA32515.	NO
hsa-mir-21	22213236	up-regulated in HCC tissues.correlated with cirrhosis;associated with tumor stage and poor prognosis.	NO
hsa-mir-21	26261620	Our results suggested that increased expression of miR-21 was significantly correlated with tumor progression and could be a novel potential biomarker for HCC prognosis.	NO
hsa-mir-21	26436398	We concluded that miR-21 might be complementary to alpha fetal protein in HCC diagnosis, and might serve as an attractive estimator of HCC. We also demonstrated that miR-21 overexpression was associated with HCC TNM stage and with poor survival.	NO
hsa-mir-21	29314614	miR-1, miR-122, let-7a, and let-7g were downregulated, whereas miR-10b and miR-21 were upregulated in canine HCC	NO
hsa-mir-21	25087183	Hepatitis B virus X protein promotes hepatocellular carcinoma transformation through interleukin-6 activation of microRNA-21 expression.	YES
hsa-mir-210	22387901	Downregulation of miR-210 expression inhibits proliferation, induces apoptosis and enhances radiosensitivity in hypoxic human hepatoma cells in vitro.	NO
hsa-mir-210	24935355	Serum miR-210 may represent a novel biomarker for predicting efficacy of transarterial chemoembolization and overall survival for patients with HCC.	NO
hsa-mir-210	27018975	Down-regulation of TIMP2 by HIF-1伪/miR-210/HIF-3伪 regulatory feedback circuit enhances cancer metastasis in hepatocellular carcinoma.	NO
hsa-mir-210	29858059	Hepatocellular Carcinoma Cell-Secreted Exosomal MicroRNA-210 Promotes Angiogenesis In Vitro and In Vivo.	NO
hsa-mir-210	22144109	Hypoxia-inducible MicroRNA-210 augments the metastatic potential of tumor cells by targeting vacuole membrane protein 1 in hepatocellular carcinoma.	NO
hsa-mir-210	27666683	MicroRNA-210 promotes cancer angiogenesis by targeting fibroblast growth factor receptor-like 1 in hepatocellular carcinoma.	YES
hsa-mir-210	22027761	This miRNA was up-regulated in HepG2 cells treated with BJA32515.	NO
hsa-mir-211	25888635	miR-211 suppresses hepatocellular carcinoma by downregulating SATB2.	YES
hsa-mir-211	26398845	miR-211 promotes invasion of carcinoma cells by directly targeting ESR1.	YES
hsa-mir-2110	21998738	hsa-mir-2110 was down-regulated in HepG2 cells after 5 hours of culture with grape seed proanthocyanidin extract.	NO
hsa-mir-2116	23205106	The following miRNAs were downregulated in the tumor and non-tumor tissues, and thus could serve as novel biomarkers for chronic liver diseases: miR-18b*, miR-296-5p, miR-557, miR-581, miR-625*, miR-1228, miR-1249 and miR-2116*. Similarly, miR-129*, miR-146b-3p and miR-448 are novel candidates for HCC biomarkers regardless of virus infection.	NO
hsa-mir-212	23922798	RBP2 is overexpressed in HCC and negatively regulated by hsa-miR-212. The hsa-miR-212-RBP2-CDKI pathway may be important in the pathogenesis of HCC.	YES
hsa-mir-212	25965836	MicroRNA-212 suppresses tumor growth of human hepatocellular carcinoma by targeting FOXA1.	YES
hsa-mir-212	22027761	This miRNA was down-regulated in HepG2 cells treated with BJA32515.	NO
hsa-mir-212	28430373	A five-miRNA expression signature predicts survival in hepatocellular carcinoma.	NO
hsa-mir-214	27619679	U/G SNP rs111904020 in 3'UTR of STAT3 regulated by miR-214 promotes hepatocellular carcinoma development in Chinese population.	NO
hsa-mir-214	26498144	Overexpression of miR-214 in HCC cells inhibited proliferation by inducing G1-S checkpoint arrest.	YES
hsa-mir-214	26788207	enhanced expression of miR-214 or silencing of E2F3 inhibited the proliferation of HCC SMMC-7721 cells.	YES
hsa-mir-214	27129291	Overexpression of miR-214 significantly attenuated cell proliferation.	YES
hsa-mir-214	23962428	Downregulation of microRNA-214 and overexpression of FGFR-1 contribute to hepatocellular carcinoma metastasis.	NO
hsa-mir-214	24719559	Addition of NCTD to treat RAW264.7 or TAMs enhanced M1 polarization through increase of miR-214 expression. NCTD significantly inhibited 尾-catenin expression, which could be reversed by miR-214 inhibitor.	NO
hsa-mir-214	24875649	the study reveals the comprehensive miRNome of hepatic tissue and provides new tools for investigation of microRNA dependent pathways in cirrhotic liver and hepatocellular carcinoma. This article is part of a Directed Issue entitled: Rare Cancers.	NO
hsa-mir-214	23068095	MiR-214 inhibits cell growth in hepatocellular carcinoma through suppression of beta-catenin	YES
hsa-mir-214	30206974	miR-214-5p targets KLF5 and suppresses proliferation of human hepatocellular carcinoma cells.	YES
hsa-mir-214	22027761	This miRNA was down-regulated in HepG2 cells treated with BJA32515.	NO
hsa-mir-214	22613005	MicroRNA-214 downregulation contributes to tumor angiogenesis by inducing secretion of the hepatoma-derived growth factor in human hepatoma.	NO
hsa-mir-214	23082062	Ten up-regulated miRNAs (miR-217, miR-518b, miR-517c, miR-520g, miR-519a, miR-522, miR-518e, miR-525-3p, miR-512-3p, and miR-518a-3p) and 11 down-regulated miRNAs (miR-138, miR-214, miR-214#, miR-199a-5p, miR-433, miR-511, miR-592, miR-483-3p, miR-483-5p, miR-708 and miR-1275) were identified by Taqman miRNAs array and confirmed quantitatively by reverse transcription polymerase chain reaction in HCC and adjacent non-tumor tissues. 	NO
hsa-mir-214	24129885	the upregulation of miR-130b and downregulation of miR-199a-5p, miR-199b-5p, and miR-214 were more significant in HCC cell lines	NO
hsa-mir-214	24804874	Among the analysed miRNAs, high miR-214 expression was associated with smaller tumor size (p=0.019), whereas high miR-17-5p expression correlated with better Eastern Cooperative Oncology Group performance status (p=0.003).	NO
hsa-mir-214	26231037	Systematic and integrative analysis of published datesets that compared the miRNA expression profiles between hepatocellular carcinoma (HCC) tissue and paired adjacent noncancerous liver tissue was performed to determine candidate HCC associated miRNAs. 	NO
hsa-mir-214	29088870	high miR-214 could be a promising biomarker for prognosis prediction of cancer	NO
hsa-mir-214	22359598	ER Stress Negatively Modulates the Expression of the miR-199a/214 Cluster to Regulates Tumor Survival and Progression in Human Hepatocellular Cancer.	YES
hsa-mir-215	28958640	our data showed potential role of miR-10a, miR-30e, miR-215, miR-125b and miR-148a as important mediators in HCC progression	NO
hsa-mir-215	26135967	MicroRNA-215 is upregulated by treatment with Adriamycin and leads to the chemoresistance of hepatocellular carcinoma cells and tissues.	NO
hsa-mir-215	26229398	In summary, all the reported results suggest that differences in miRNA expression exist between HCV-related and HCV-negative NHLs, and further studies will be useful to ascertain if miRNAs are involved in the pathogenesis of HCV-related lymphomas and whether they can be used as biomarkers.	NO
hsa-mir-216	20206398	We also found an inverse correlation between IGF activation and miR-100/miR-216 levels (FDR<0.05).	NO
hsa-mir-216a	22392644	The androgen pathway stimulates microRNA-216a transcription to suppress the TSLC1 tumor suppressor gene in early hepatocarcinogenesis.	NO
hsa-mir-216a	23471579	MiR-216a/217-induced epithelial-mesenchymal transition targets PTEN and SMAD7 to promote drug resistance and recurrence of liver cancer	NO
hsa-mir-216b	25760077	Upregulated lncRNA-UCA1 contributes to progression of hepatocellular carcinoma through inhibition of miR-216b and activation of FGFR1/ERK signaling pathway.	YES
hsa-mir-216b	25741595	MiR-216b is involved in pathogenesis and progression of hepatocellular carcinoma through HBx-miR-216b-IGF2BP2 signaling pathway.	NO
hsa-mir-216b	27474751	Regulation of UGT2B Expression and Activity by miR-216b-5p in Liver Cancer Cell Lines.	NO
hsa-mir-216b	27524242	this study firstly revealed that there is a HIF-2α-MALAT1-miR-216b axis regulating MDR of HCC cells via modulating autophagy.	NO
hsa-mir-216b	28389526	Regulation of UDP-Glucuronosyltransferases UGT2B4 and UGT2B7 by MicroRNAs in Liver Cancer Cells.	NO
hsa-mir-217	23471579	MiR-216a/217-induced epithelial-mesenchymal transition targets PTEN and SMAD7 to promote drug resistance and recurrence of liver cancer	NO
hsa-mir-217	24671492	miR-217 inhibits invasion of hepatocellular carcinoma cells through direct suppression of E2F3.	YES
hsa-mir-217	28184926	miR-217 suppresses proliferation, migration, and invasion promoting apoptosis via targeting MTDH in hepatocellular carcinoma.	YES
hsa-mir-217	27879964	Decreased levels of miR-34a and miR-217 act as predictor biomarkers of aggressive progression and poor prognosis in hepatocellular carcinoma.	NO
